filepath,label,language,speaker,source,tool,condition,split,score
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0075.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9964283108711243
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0076.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9988289475440979
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0077.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9995381832122803
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0078.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9971976280212402
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0079.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.7623055577278137
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0080.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.12438923865556717
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0081.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9995651841163635
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0082.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.996334433555603
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0083.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9959121942520142
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0084.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9983745813369751
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0085.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.5059642791748047
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0086.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9963490962982178
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0087.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9993131160736084
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0088.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9987601041793823
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0089.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9956888556480408
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0090.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9979413151741028
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0091.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9990088939666748
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0092.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9676177501678467
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0093.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9987886548042297
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0094.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9993125200271606
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0095.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9899104237556458
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0096.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9993409514427185
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0097.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9995810389518738
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0098.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9979588985443115
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0099.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.998548686504364
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0100.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9980422258377075
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0101.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9970290064811707
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0102.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.981633722782135
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0103.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9993033409118652
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0104.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9960125684738159
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0105.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9955412745475769
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0106.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9986191987991333
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0107.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9978618025779724
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0108.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9526935815811157
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0109.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9996440410614014
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0110.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.8227266073226929
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0111.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.984282910823822
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0112.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9996246099472046
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0113.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.998190701007843
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0114.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9944400787353516
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0115.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9967260360717773
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0116.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.5895996689796448
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0117.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.7348843812942505
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0118.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9851560592651367
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0119.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.0006901276065036654
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0120.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9967198967933655
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0121.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9949682354927063
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0122.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9908716082572937
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0123.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9994820952415466
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0124.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9943865537643433
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0125.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9996170997619629
${DATA_ROOT}/lora_bundle/clips/111627_bYPRSx2sjXooUdv8_0126.wav,bonafide,hi-en,111627,mucs2021,none,clean,eval,0.9368150234222412
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0000.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.989661693572998
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0001.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.999376118183136
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0002.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9788373708724976
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0003.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9975982308387756
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0004.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9982618689537048
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0005.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9996975660324097
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0006.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9972946047782898
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0007.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9977891445159912
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0008.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9979063272476196
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0009.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9984945058822632
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0010.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9664835929870605
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0011.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.970946729183197
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0012.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9992188215255737
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0013.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9981868863105774
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0014.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9996201992034912
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0015.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9985741376876831
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0016.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9955267310142517
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0017.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9931765794754028
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0018.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.997999370098114
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0019.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.7407652735710144
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0020.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9957213401794434
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0021.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9991536140441895
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0022.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9975987076759338
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0023.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9941601753234863
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0024.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9900559186935425
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0025.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.99839848279953
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0026.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.001348183723166585
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0027.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.8942429423332214
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0028.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9910991787910461
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0029.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9989181756973267
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0030.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.8328905701637268
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0031.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.010549433529376984
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0032.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.024463193491101265
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0033.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9738473296165466
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0034.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9974954128265381
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0035.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.8379913568496704
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0036.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9803962111473083
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0037.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9994435906410217
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0038.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9301134943962097
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0039.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9497271180152893
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0040.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.07840584963560104
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0041.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.36943376064300537
${DATA_ROOT}/lora_bundle/clips/121073_hhahrO4yUEy8GC5n_0042.wav,bonafide,hi-en,121073,mucs2021,none,clean,eval,0.9961041212081909
