filepath,label,language,speaker,source,tool,condition,utt_id,split,score
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0010.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0010,eval,0.9995892643928528
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0011.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0011,eval,0.9996750354766846
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0012.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0012,eval,0.999332845211029
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0013.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0013,eval,0.9996035695075989
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0014.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0014,eval,0.9988440275192261
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0015.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0015,eval,0.9988632202148438
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0016.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0016,eval,0.9989892840385437
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0017.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0017,eval,0.9992570281028748
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0018.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0018,eval,0.9991912245750427
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0019.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0019,eval,0.9944061040878296
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0020.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0020,eval,0.9996683597564697
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0021.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0021,eval,0.9988017082214355
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0022.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0022,eval,0.9996516704559326
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0023.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0023,eval,0.9993888139724731
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0024.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0024,eval,0.9988307356834412
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0025.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0025,eval,0.9978674650192261
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0026.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0026,eval,0.9997727274894714
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0027.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0027,eval,0.9993081092834473
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0028.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0028,eval,0.9955783486366272
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0029.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0029,eval,0.9994634985923767
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0030.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0030,eval,0.9025887846946716
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0031.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0031,eval,0.998835027217865
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0032.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0032,eval,0.9914748668670654
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0033.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0033,eval,0.9814113974571228
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0034.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0034,eval,0.9986442923545837
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0035.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0035,eval,0.9990808963775635
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0036.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0036,eval,0.9992475509643555
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0037.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0037,eval,0.9709429144859314
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0038.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0038,eval,0.9991418123245239
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0039.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0039,eval,0.9995864033699036
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0040.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0040,eval,0.9994694590568542
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0041.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0041,eval,0.999553382396698
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0042.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0042,eval,0.9352066516876221
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0043.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0043,eval,0.9994034767150879
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0044.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0044,eval,0.9995372295379639
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0045.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0045,eval,0.9997722506523132
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0046.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0046,eval,0.9991821646690369
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0047.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0047,eval,0.9997542500495911
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0048.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0048,eval,0.9987963438034058
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0049.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0049,eval,0.9993146657943726
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0050.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0050,eval,0.9996229410171509
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0051.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0051,eval,0.997965931892395
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0052.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0052,eval,0.9990725517272949
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0053.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0053,eval,0.9990789890289307
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0054.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0054,eval,0.9997140765190125
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0055.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0055,eval,0.9994996786117554
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0056.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0056,eval,0.9972425699234009
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0057.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0057,eval,0.999358594417572
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0058.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0058,eval,0.9987486600875854
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0059.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0059,eval,0.9987950325012207
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0060.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0060,eval,0.9987745881080627
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0061.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0061,eval,0.9993748068809509
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0062.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0062,eval,0.9980619549751282
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0063.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0063,eval,0.9986898303031921
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0064.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0064,eval,0.9994500279426575
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0065.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0065,eval,0.9993243217468262
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0066.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0066,eval,0.9983548521995544
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0067.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0067,eval,0.9996795654296875
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0068.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0068,eval,0.99959796667099
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0069.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0069,eval,0.9994550347328186
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0070.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0070,eval,0.9992146492004395
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0071.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0071,eval,0.9997268319129944
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0072.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0072,eval,0.9992625117301941
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0073.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0073,eval,0.9996125102043152
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0074.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0074,eval,0.9991005659103394
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0075.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0075,eval,0.9993476271629333
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0076.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0076,eval,0.9992783665657043
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0077.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0077,eval,0.9991397857666016
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0078.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0078,eval,0.9993922710418701
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0079.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0079,eval,0.9986191987991333
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0080.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0080,eval,0.9993249177932739
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0081.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0081,eval,0.9880483746528625
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0082.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0082,eval,0.9984336495399475
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0083.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0083,eval,0.9992491602897644
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0084.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0084,eval,0.9945683479309082
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0085.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0085,eval,0.9993237257003784
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0086.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0086,eval,0.9995836615562439
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0087.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0087,eval,0.9977062940597534
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0088.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0088,eval,0.9993742108345032
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0089.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0089,eval,0.9995797276496887
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0090.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0090,eval,0.9992408752441406
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0091.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0091,eval,0.99943608045578
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0092.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0092,eval,0.9990204572677612
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0093.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0093,eval,0.999529242515564
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0094.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0094,eval,0.9940339922904968
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0095.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0095,eval,0.9992054104804993
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0096.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0096,eval,0.9996945858001709
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0097.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0097,eval,0.9979495406150818
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0098.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0098,eval,0.9982519745826721
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0099.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0099,eval,0.9997544884681702
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0100.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0100,eval,0.9996204376220703
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0101.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0101,eval,0.9997163414955139
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0102.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0102,eval,0.9984063506126404
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0103.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0103,eval,0.9992642998695374
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0104.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0104,eval,0.9996500015258789
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0105.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0105,eval,0.9996459484100342
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0106.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0106,eval,0.9996486902236938
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0107.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0107,eval,0.998691737651825
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0108.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0108,eval,0.9991530179977417
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0109.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0109,eval,0.9994743466377258
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0110.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0110,eval,0.9995130300521851
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0111.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0111,eval,0.9994397759437561
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0112.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0112,eval,0.9998260140419006
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0113.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0113,eval,0.9924842715263367
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0114.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0114,eval,0.9997606873512268
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0115.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0115,eval,0.9995552897453308
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0116.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0116,eval,0.9991579055786133
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0117.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0117,eval,0.999286949634552
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0118.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0118,eval,0.9996519088745117
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0119.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0119,eval,0.9988948702812195
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0120.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0120,eval,0.9996110796928406
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0121.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0121,eval,0.99970942735672
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0122.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0122,eval,0.9997401833534241
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0123.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0123,eval,0.9998067021369934
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0124.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0124,eval,0.9929912090301514
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0125.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0125,eval,0.9996887445449829
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0126.wav,bonafide,hi-en,111627,mucs2021,none,channel_g711_20db,111627_bYPRSx2sjXooUdv8_0126,eval,0.9996435642242432
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0000.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0000,eval,0.9992817044258118
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0001.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0001,eval,0.999699592590332
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0002.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0002,eval,0.998067319393158
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0003.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0003,eval,0.9996439218521118
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0004.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0004,eval,0.9978043437004089
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0005.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0005,eval,0.998685896396637
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0006.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0006,eval,0.9994465708732605
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0007.wav,bonafide,hi-en,121073,mucs2021,none,channel_g711_20db,121073_hhahrO4yUEy8GC5n_0007,eval,0.9983702301979065
