filepath,label,language,speaker,source,tool,condition,utt_id,split,score
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0056.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0056,eval,0.9996509552001953
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0057.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0057,eval,0.999861478805542
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0058.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0058,eval,0.9995100498199463
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0059.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0059,eval,0.9997020363807678
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0060.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0060,eval,0.9997256398200989
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0061.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0061,eval,0.9996917247772217
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0062.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0062,eval,0.9997157454490662
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0063.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0063,eval,0.9997103810310364
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0064.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0064,eval,0.9996911287307739
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0065.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0065,eval,0.9995747208595276
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0066.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0066,eval,0.9997362494468689
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0067.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0067,eval,0.999650239944458
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0068.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0068,eval,0.9997690320014954
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0069.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0069,eval,0.9997887015342712
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0070.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0070,eval,0.9997817873954773
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0071.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0071,eval,0.9997749924659729
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0072.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0072,eval,0.9998674392700195
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0073.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0073,eval,0.9997500777244568
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0074.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0074,eval,0.9994192123413086
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0075.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0075,eval,0.9995793700218201
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0076.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0076,eval,0.9996746778488159
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0077.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0077,eval,0.999840259552002
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0078.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0078,eval,0.9997487664222717
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0079.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0079,eval,0.9995619654655457
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0080.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0080,eval,0.9994058609008789
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0081.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0081,eval,0.9998291730880737
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0082.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0082,eval,0.9997170567512512
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0083.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0083,eval,0.9995274543762207
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0084.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0084,eval,0.9996564388275146
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0085.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0085,eval,0.999415397644043
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0086.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0086,eval,0.9997590184211731
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0087.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0087,eval,0.9997925162315369
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0088.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0088,eval,0.9997897744178772
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0089.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0089,eval,0.999583899974823
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0090.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0090,eval,0.9996532201766968
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0091.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0091,eval,0.9997149109840393
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0092.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0092,eval,0.9995723366737366
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0093.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0093,eval,0.999714195728302
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0094.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0094,eval,0.9997027516365051
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0095.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0095,eval,0.9996949434280396
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0096.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0096,eval,0.999794065952301
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0097.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0097,eval,0.9997990727424622
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0098.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0098,eval,0.9997941851615906
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0099.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0099,eval,0.9995624423027039
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0100.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0100,eval,0.9997116923332214
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0101.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0101,eval,0.9997269511222839
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0102.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0102,eval,0.9997169375419617
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0103.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0103,eval,0.999745786190033
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0104.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0104,eval,0.9995762705802917
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0105.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0105,eval,0.9995361566543579
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0106.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0106,eval,0.9996585845947266
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0107.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0107,eval,0.9998416900634766
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0108.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0108,eval,0.9988070726394653
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0109.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0109,eval,0.9998044371604919
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0110.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0110,eval,0.9998457431793213
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0111.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0111,eval,0.9994995594024658
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0112.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0112,eval,0.9998879432678223
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0113.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0113,eval,0.9997411370277405
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0114.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0114,eval,0.9996248483657837
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0115.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0115,eval,0.9997527003288269
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0116.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0116,eval,0.9995206594467163
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0117.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0117,eval,0.9995974898338318
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0118.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0118,eval,0.9996927976608276
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0119.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0119,eval,0.9995107650756836
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0120.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0120,eval,0.9996763467788696
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0121.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0121,eval,0.9997839331626892
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0122.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0122,eval,0.999703586101532
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0123.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0123,eval,0.9998724460601807
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0124.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0124,eval,0.9995375871658325
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0125.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0125,eval,0.9997530579566956
${DATA_ROOT}/clips/111627_bYPRSx2sjXooUdv8_0126.wav,bonafide,hi-en,111627,mucs2021,none,clean,111627_bYPRSx2sjXooUdv8_0126,eval,0.999685525894165
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0000.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0000,eval,0.9995361566543579
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0001.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0001,eval,0.9998313188552856
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0002.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0002,eval,0.9996106028556824
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0003.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0003,eval,0.9996039271354675
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0004.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0004,eval,0.9995575547218323
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0005.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0005,eval,0.9998353719711304
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0006.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0006,eval,0.9995167255401611
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0007.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0007,eval,0.9997145533561707
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0008.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0008,eval,0.9997332692146301
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0009.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0009,eval,0.9996895790100098
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0010.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0010,eval,0.999444305896759
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0011.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0011,eval,0.9995689988136292
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0012.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0012,eval,0.9997560381889343
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0013.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0013,eval,0.9995898604393005
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0014.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0014,eval,0.9997827410697937
${DATA_ROOT}/clips/121073_hhahrO4yUEy8GC5n_0015.wav,bonafide,hi-en,121073,mucs2021,none,clean,121073_hhahrO4yUEy8GC5n_0015,eval,0.9995229244232178
